"No.","Time","Source","Destination","Protocol","Length","Info"
"4270","32.149378892","93.184.215.201","192.168.3.246","TCP","2868","[TCP Retransmission] 443  >  44046 [ACK] Seq=31333351 Ack=2012 Win=70144 Len=2800 TSval=3603071367 TSecr=1862677816"
"4271","32.149411391","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2012 Ack=31336151 Win=1649792 Len=0 TSval=1862677830 TSecr=3603071367"
"4272","32.149551982","93.184.215.201","192.168.3.246","TCP","18268","[TCP Retransmission] 443  >  44046 [ACK] Seq=31336151 Ack=2012 Win=70144 Len=18200 TSval=3603071367 TSecr=1862677816"
"4273","32.149585258","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2012 Ack=31354351 Win=1649792 Len=0 TSval=1862677830 TSecr=3603071367"
"4274","32.150136831","93.184.215.201","192.168.3.246","TCP","12668","[TCP Retransmission] 443  >  44046 [PSH, ACK] Seq=31354351 Ack=2012 Win=70144 Len=12600 TSval=3603071367 TSecr=1862677816"
"4275","32.150160349","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2012 Ack=31366951 Win=1649792 Len=0 TSval=1862677831 TSecr=3603071367"
"4276","32.150194925","93.184.215.201","192.168.3.246","TCP","8468","[TCP Retransmission] 443  >  44046 [ACK] Seq=31366951 Ack=2012 Win=70144 Len=8400 TSval=3603071368 TSecr=1862677816"
"4277","32.150204746","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2012 Ack=31375351 Win=1649792 Len=0 TSval=1862677831 TSecr=3603071368"
"4278","32.150819799","93.184.215.201","192.168.3.246","TCP","11268","[TCP Retransmission] 443  >  44046 [PSH, ACK] Seq=31375351 Ack=2012 Win=70144 Len=11200 TSval=3603071368 TSecr=1862677816"
"4279","32.150832776","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2012 Ack=31387951 Win=1649792 Len=0 TSval=1862677832 TSecr=3603071368"
"4280","32.150844389","93.184.215.201","192.168.3.246","TCP","1468","[TCP Retransmission] 443  >  44046 [ACK] Seq=31387951 Ack=2012 Win=70144 Len=1400 TSval=3603071368 TSecr=1862677816"
"4281","32.150862399","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2012 Ack=31389351 Win=1649792 Len=0 TSval=1862677832 TSecr=3603071368"
"4282","32.151249748","93.184.215.201","192.168.3.246","TCP","7068","[TCP Retransmission] 443  >  44046 [PSH, ACK] Seq=31389351 Ack=2012 Win=70144 Len=7000 TSval=3603071369 TSecr=1862677817"
"4283","32.151271197","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2012 Ack=31396351 Win=1649792 Len=0 TSval=1862677832 TSecr=3603071369"
"4284","32.151249833","93.184.215.201","192.168.3.246","TCP","4268","[TCP Retransmission] 443  >  44046 [ACK] Seq=31396351 Ack=2012 Win=70144 Len=4200 TSval=3603071369 TSecr=1862677817"
"4285","32.151283939","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2012 Ack=31400551 Win=1649792 Len=0 TSval=1862677832 TSecr=3603071369"
"4286","32.153622601","93.184.215.201","192.168.3.246","TCP","25268","[TCP Retransmission] 443  >  44046 [PSH, ACK] Seq=31400551 Ack=2012 Win=70144 Len=25200 TSval=3603071369 TSecr=1862677817"
"4287","32.153658693","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2012 Ack=31425751 Win=1649792 Len=0 TSval=1862677834 TSecr=3603071369"
"4288","32.153692732","93.184.215.201","192.168.3.246","TCP","2868","[TCP Retransmission] 443  >  44046 [PSH, ACK] Seq=31425751 Ack=2012 Win=70144 Len=2800 TSval=3603071371 TSecr=1862677820"
"4289","32.153705671","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2012 Ack=31588151 Win=1649792 Len=0 TSval=1862677834 TSecr=3603071371"
"4290","32.153693082","93.184.215.201","192.168.3.246","TCP","1468","[TCP Retransmission] 443  >  44046 [ACK] Seq=31588151 Ack=2012 Win=70144 Len=1400 TSval=3603071371 TSecr=1862677820"
"4291","32.153719905","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2012 Ack=31625951 Win=1649792 Len=0 TSval=1862677835 TSecr=3603071371"
"4292","32.153693143","93.184.215.201","192.168.3.246","TCP","5668","[TCP Retransmission] 443  >  44046 [PSH, ACK] Seq=31625951 Ack=2012 Win=70144 Len=5600 TSval=3603071371 TSecr=1862677820"
"4293","32.153740615","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2012 Ack=31631551 Win=1649792 Len=0 TSval=1862677835 TSecr=3603071371"
"4294","32.154000819","93.184.215.201","192.168.3.246","TCP","5668","[TCP Retransmission] 443  >  44046 [PSH, ACK] Seq=31631551 Ack=2012 Win=70144 Len=5600 TSval=3603071371 TSecr=1862677820"
"4295","32.154013568","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2012 Ack=31637151 Win=1649792 Len=0 TSval=1862677835 TSecr=3603071371"
